case_id,user_handle,visa_type,visa_entry,consulate,major,status,check_date,complete_date,waiting_days
843989,想发疯,B1,Renewal,ShangHai,cs,Clear,2025-10-10,2026-01-06,88
844060,你是最棒的,F1,Renewal,ShangHai,Biomedical Data Science,Clear,2025-10-10,2025-12-18,69
844069,球球issue,H1,New,GuangZhou,EE,Clear,2025-10-10,2026-01-06,88
844093,qiuqiu,O1,New,BeiJing,CS,Pending,2025-10-10,0000-00-00,107
844120,快把护照还,B1,Renewal,BeiJing,Chemistry,Clear,2025-10-10,2026-01-07,89
844381,KUNKUNKUN,H1,New,ShenYang,microbiology & Immunology,Pending,2025-10-10,0000-00-00,107
843684,维米尔,L1,Renewal,BeiJing,MEM,Clear,2025-10-13,2025-10-15,2
843662,求求了,F1,New,GuangZhou,CS,Pending,2025-10-14,0000-00-00,103
843698,球球早下签,J1,Renewal,HongKong,EEE,Clear,2025-10-14,2025-12-12,59
843728,LancelotSong,H1,New,Toronto,ECE,Clear,2025-10-14,2025-12-15,62
843783,Jack,H1,New,ShangHai,Data Science,Pending,2025-10-14,0000-00-00,103
843792,asbbb,H1,Renewal,Toronto,ME,Clear,2025-10-14,2026-01-07,85
843794,bia,B1,New,ShangHai,Applied Mathematics,Pending,2025-10-14,0000-00-00,103
843872,xiaowa,O1,Renewal,BeiJing,N/A,Clear,2025-10-14,2026-01-12,90
843892,x球球了x,J1,New,GuangZhou,CS,Pending,2025-10-14,0000-00-00,103
843927,求求求求,H1,New,HongKong,BA,Pending,2025-10-14,0000-00-00,103
843947,塑料保温杯,B2,New,ShangHai,Navigation Guidance and C,Clear,2025-10-14,2025-12-30,77
843968,stephen_visa,B1,New,ShangHai,AI,Pending,2025-10-14,0000-00-00,103
844046,pray4me,H1,Renewal,ShangHai,Robotics,Clear,2025-10-14,2026-01-09,87
844107,Last炫神丶,H1,New,BeiJing,cs,Pending,2025-10-14,0000-00-00,103
844177,wuke,H1,New,GuangZhou,EE,Clear,2025-10-14,2025-12-29,76
844486,荔枝,H1,Renewal,ShangHai,N/A,Clear,2025-10-14,2026-01-20,98
843680,nips,B1,New,HongKong,AI,Pending,2025-10-15,0000-00-00,102
844346,NeurIPS2025,B1,New,ShenYang,CS/AI,Clear,2025-10-15,2026-01-14,91
843695,跪求5年,F1,New,GuangZhou,EEE,Pending,2025-10-16,0000-00-00,101
843745,yaoyao,H1,New,GuangZhou,Molecular Biology,Clear,2025-10-16,2026-01-12,88
843835,GKD,H1,New,ShangHai,Robotics,Clear,2025-10-16,2026-01-12,88
844061,swdhlb,B1,New,GuangZhou,Mechaninc Engineering,Clear,2025-10-16,2025-12-18,63
844166,2025checked,H1,New,GuangZhou,Physics (but work in diff,Clear,2025-10-16,2025-12-22,67
844308,终于等到你,H1,Renewal,BeiJing,Design,Clear,2025-10-16,2026-01-09,85
844324,Fine,L1,Renewal,GuangZhou,N/A,Pending,2025-10-16,0000-00-00,101
843687,快快快,F1,New,BeiJing,Computer Science,Clear,2025-10-17,2025-10-17,0
843689,N,H1,New,ShangHai,Electrical and Computer E,Clear,2025-10-17,2025-12-30,74
843690,佛祖保佑鼠,B1,New,BeiJing,computer science,Pending,2025-10-17,0000-00-00,100
843726,sp123456,F1,New,GuangZhou,Engineering,Clear,2025-10-17,2025-10-31,14
843807,MYC,H1,Renewal,BeiJing,Information Science,Clear,2025-10-17,2025-12-31,75
843836,WindOcean,J1,New,Europe,Artificial Intelligence,Pending,2025-10-17,0000-00-00,100
843853,AA00EY5VUN,H1,Renewal,Others,N/A,Pending,2025-10-17,0000-00-00,100
843974,phyzch,F1,Renewal,ShangHai,Physics,Clear,2025-10-17,2026-01-06,81
843981,保佑三月内,H1,New,ShangHai,EECS,Clear,2025-10-17,2025-12-19,63
843990,求求你出签,H4,Renewal,ShangHai,CS,Pending,2025-10-17,0000-00-00,100
844003,求求求下签,J1,New,GuangZhou,N,Reject,2025-10-17,2025-12-18,62
844043,萝卜大侠,B1,New,Others,pharmacology,Clear,2025-10-17,2025-12-22,66
844058,啊啊啊我不,H1,New,GuangZhou,Material Science and Engi,Pending,2025-10-17,0000-00-00,100
844133,奶片小哥哥,B1,New,Others,Chemical Engineering,Clear,2025-10-17,2026-01-15,90
844136,很快就下,J1,New,ShangHai,Biomedical Engineering,Clear,2025-10-17,2026-01-12,87
844181,LuckInMe,J1,New,Others,Bio,Pending,2025-10-17,0000-00-00,100
844182,ccccccc,O1,New,BeiJing,CS,Pending,2025-10-17,0000-00-00,100
844188,pchua04,B1,New,GuangZhou,Computer Science,Pending,2025-10-17,0000-00-00,100
843693,MG2025,B2,New,ShangHai,Clinical Medicine,Clear,2025-10-20,2026-01-15,87
843697,Keyon,J1,New,BeiJing,BME,Pending,2025-10-20,0000-00-00,97
843713,byangu,B1,Renewal,ShangHai,CyberSecurity,Clear,2025-10-20,2026-01-07,79
843724,mango,J1,New,Others,EE,Reject,2025-10-20,2025-10-30,10
843725,名称积分,H1,New,ShangHai,CS,Pending,2025-10-20,0000-00-00,97
843819,马上下签,F1,New,BeiJing,information systems,Pending,2025-10-20,0000-00-00,97
843875,Lucky Jeremy,B1,New,ShangHai,Mechanical Engineering,Pending,2025-10-20,0000-00-00,97
843926,POSTDOC,J1,New,BeiJing,Chemistry,Clear,2025-10-20,2026-01-09,81
844001,LuckyXy,H1,New,GuangZhou,DS,Clear,2025-10-20,2026-01-08,80
844009,ISSUED!,H4,New,ShangHai,N/A,Pending,2025-10-20,0000-00-00,97
844033,求过签求过,H1,New,ShenYang,Computer,Clear,2025-10-20,2026-01-15,87
844048,逢赌必输,O1,New,BeiJing,CS,Clear,2025-10-20,2026-01-13,85
844052,可口可乐,H4,New,ShangHai,Bioinformatics,Clear,2025-10-20,2026-01-14,86
844102,pleaseeeee,B1,New,GuangZhou,English,Clear,2025-10-20,2026-01-17,89
844183,chemistry,F1,Renewal,BeiJing,chemistry,Clear,2025-10-20,2026-01-16,88
844271,快过啊,F1,Renewal,ShenYang,ECE,Pending,2025-10-20,0000-00-00,97
844272,aa00f1tzd7,B1,New,BeiJing,Semiconductor,Clear,2025-10-20,2026-01-15,87
844284,B2也要等,B1,Renewal,Europe,Cell biology,Pending,2025-10-20,0000-00-00,97
844334,malimalis,H1,Renewal,ShangHai,Medical robotics,Pending,2025-10-20,0000-00-00,97
844338,thethirdtime,B1,New,BeiJing,EE,Clear,2025-10-20,2026-01-14,86
844339,Kid,O1,Renewal,BeiJing,CS,Pending,2025-10-20,0000-00-00,97
844344,精灵,J1,New,GuangZhou,N/A,Clear,2025-10-20,2026-01-14,86
844471,屁屁辰,L1,New,Tijuana,Mechanical,Pending,2025-10-20,0000-00-00,97
843702,zhangdodocoe,O1,New,GuangZhou,Biostatistics,Pending,2025-10-21,0000-00-00,96
843710,焦虑星人,H1,Renewal,ShangHai,CS,Pending,2025-10-21,0000-00-00,96
843740,Lucky,F1,New,Vancouver,Stats,Clear,2025-10-21,2025-10-23,2
843720,check 四连,O1,New,ShangHai,AIML,Pending,2025-10-21,0000-00-00,96
843755,Ter,B2,New,ShangHai,N/A,Pending,2025-10-21,0000-00-00,96
843758,issueplz,H1,Renewal,ShangHai,Robotics,Clear,2025-10-21,2025-12-12,52
843907,666677777,B2,New,BeiJing,N/A,Pending,2025-10-21,0000-00-00,96
843913,lichking,H1,New,BeiJing,CS,Pending,2025-10-21,0000-00-00,96
843961,快快下签,J1,New,GuangZhou,CS,Pending,2025-10-21,0000-00-00,96
843964,JK,B1,New,GuangZhou,GIS,Clear,2025-10-21,2026-01-13,84
843992,无语等待,J1,New,BeiJing,Chemistry,Clear,2025-10-21,2026-01-15,86
844103,チスオラ,J1,New,Others,Mathematics,Pending,2025-10-21,0000-00-00,96
844118,AA00F34OCN,B1,New,BeiJing,Computer Science,Clear,2025-10-21,2026-01-18,89
844138,letMeGoBack,H1,New,GuangZhou,ECE Master,Clear,2025-10-21,2026-01-08,79
844232,18887,B2,Renewal,GuangZhou,Biomedical engineering,Pending,2025-10-21,0000-00-00,96
844261,祝大家下签,J1,New,BeiJing,EE,Clear,2025-10-21,2026-01-08,79
843694,求过,F1,Renewal,ShangHai,EECS,Reject,2025-10-22,2025-10-22,0
843709,过过过,F1,Renewal,BeiJing,Data Science,Pending,2025-10-22,0000-00-00,95
843736,Hellovvv,H1,Renewal,GuangZhou,GIS,Clear,2025-10-22,2026-01-15,85
843797,DM,B1,New,BeiJing,computer science,Pending,2025-10-22,0000-00-00,95
843806,NIPS2025,B1,New,ShangHai,N/A,Pending,2025-10-22,0000-00-00,95
843943,求过5年光�,F1,Renewal,BeiJing,Electric and Computer Eng,Pending,2025-10-22,0000-00-00,95
844098,ballball了求�,H1,Renewal,BeiJing,ECE,Clear,2025-10-22,2026-01-20,90
844162,求下签,J1,New,BeiJing,Molecular biology,Clear,2025-10-22,2026-01-15,85
844244,error,B1,New,ShangHai,Physics,Clear,2025-10-22,2026-01-14,84
843719,上善若水,H1,New,BeiJing,Bioinformatics,Clear,2025-10-23,2026-01-09,78
843764,atom210,H1,New,BeiJing,Computer Science,Clear,2025-10-23,2026-01-22,91
843888,sydneyJ1,J1,New,Others,AI,Pending,2025-10-23,0000-00-00,94
843889,求下签,B1,New,GuangZhou,Architectural Computation,Pending,2025-10-23,0000-00-00,94
844217,w,B1,Renewal,ShangHai,Computer Science,Pending,2025-10-23,0000-00-00,94
844226,staru222,B1,New,ShangHai,material science and engi,Pending,2025-10-23,0000-00-00,94
844435,LastHope,B1,New,Others,N/A,Pending,2025-10-23,0000-00-00,94
843705,tiji8,B2,Renewal,BeiJing,CS,Clear,2025-10-24,2026-01-20,88
843704,evan_wayne,H1,New,BeiJing,BME,Pending,2025-10-24,0000-00-00,93
843887,sophia,B1,New,Europe,plant science,Pending,2025-10-24,0000-00-00,93
843914,DandelionMeow,J1,New,Others,Physics,Pending,2025-10-24,0000-00-00,93
843957,114514,F1,New,BeiJing,CS,Pending,2025-10-24,0000-00-00,93
844038,求求赶紧下,F1,New,BeiJing,CS,Pending,2025-10-24,0000-00-00,93
844041,猫猫求下签,F1,New,BeiJing,CS,Pending,2025-10-24,0000-00-00,93
844051,水到渠成,F1,Renewal,ShenYang,Physics,Clear,2025-10-24,2026-01-12,80
844157,急死我了,L2,New,Vancouver,EE,Pending,2025-10-24,0000-00-00,93
844291,过！,F1,New,BeiJing,MS ECE,Clear,2025-10-24,2026-01-14,82
844476,RayYYY,H1,New,BeiJing,Neuroscience,Pending,2025-10-26,0000-00-00,91
843721,welp,F1,Renewal,BeiJing,Neurobiology,Clear,2025-10-27,2026-01-15,80
843734,希望快下签,H1,Renewal,ShangHai,Electric Engineering,Clear,2025-10-27,2025-11-17,21
843746,qingyanz,B2,Renewal,Toronto,Chemical Engineering,Pending,2025-10-27,0000-00-00,90
843749,Rain,H1,New,Others,EE,Clear,2025-10-27,2026-01-23,88
843754,FZBY,H1,Renewal,GuangZhou,Physics,Pending,2025-10-27,0000-00-00,90
843756,xiaosang0619,O1,New,BeiJing,chemistry,Clear,2025-10-27,2026-01-15,80
843760,Poiss,F1,New,GuangZhou,CS PhD,Pending,2025-10-27,0000-00-00,90
843774,Holacoco,H1,Renewal,BeiJing,ChemE,Clear,2025-10-27,2026-01-16,81
843775,Feynman,F1,New,ShangHai,CS PHD,Pending,2025-10-27,0000-00-00,90
844008,QEQE,H4,New,Others,Medical Physics,Pending,2025-10-27,0000-00-00,90
843970,加速加速加,H1,Renewal,ShangHai,ECE,Pending,2025-10-27,0000-00-00,90
844106,希望快下签,H1,New,ShangHai,EE,Pending,2025-10-27,0000-00-00,90
844299,Quentina,L1,Renewal,Europe,Electrical Engineering,Pending,2025-10-27,0000-00-00,90
844249,下周给我,H1,New,BeiJing,Environmental and Chemica,Pending,2025-10-27,0000-00-00,90
844428,今天就过,F1,Renewal,BeiJing,Biochemistry & Molecular,Clear,2025-10-27,2026-01-22,87
844438,zzb***@outlook.,F1,Renewal,BeiJing,CS PhD,Pending,2025-10-27,0000-00-00,90
844491,我已经拿到,B1,New,GuangZhou,N/A,Pending,2025-10-27,0000-00-00,90
843723,愣头青,H4,New,ShangHai,Chemistry,Pending,2025-10-28,0000-00-00,89
843737,Bab,O1,New,ShangHai,Comp Bio,Pending,2025-10-28,0000-00-00,89
843767,sunday,B1,New,GuangZhou,Automation,Clear,2025-10-28,2026-01-20,84
843795,老徐,H1,New,ShangHai,EE,Pending,2025-10-28,0000-00-00,89
843826,求下签-T,B2,New,ShangHai,Software Engineering,Clear,2025-10-28,2025-12-15,48
843944,快快快出签,H1,New,Ottawa,Data Science,Pending,2025-10-28,0000-00-00,89
843969,球球下签了,F1,New,Others,ME PhD,Pending,2025-10-28,0000-00-00,89
844000,dddcs,J1,New,BeiJing,Physical chemistry,Pending,2025-10-28,0000-00-00,89
844037,lhslz**@gmail.c,J1,New,BeiJing,Physics,Pending,2025-10-28,0000-00-00,89
844050,liuyc0506,H1,Renewal,BeiJing,ECE,Pending,2025-10-28,0000-00-00,89
844143,过过过,B1,New,BeiJing,Transportation,Pending,2025-10-28,0000-00-00,89
844279,快快快,F1,New,GuangZhou,mscs,Pending,2025-10-28,0000-00-00,89
844437,hahado,H1,New,HongKong,bioinformatics,Clear,2025-10-28,2026-01-20,84
843732,Kirby,F1,New,GuangZhou,Mechanical Engineering,Pending,2025-10-29,0000-00-00,88
843890,接下签,H1,New,GuangZhou,Computer Science,Pending,2025-10-29,0000-00-00,88
843930,styrenic,B2,Renewal,ShangHai,Chemistry,Pending,2025-10-29,0000-00-00,88
843958,djanger,B2,New,ShangHai,N/A,Pending,2025-10-29,0000-00-00,88
844369,Jenny,H1,New,ShangHai,Mechanics,Pending,2025-10-29,0000-00-00,88
843735,neng,H1,New,Vancouver,Stats,Pending,2025-10-30,0000-00-00,87
843739,Susuxiaqian,H1,Renewal,ShangHai,Computer Science,Pending,2025-10-30,0000-00-00,87
843946,lllllina,B1,Renewal,GuangZhou,N/A,Pending,2025-10-30,0000-00-00,87
843959,wemail2011,B2,Renewal,BeiJing,Molecular Biology,Pending,2025-10-30,0000-00-00,87
843983,ddd,F2,Renewal,Europe,Material science,Pending,2025-10-30,0000-00-00,87
844139,sanyue,B1,New,GuangZhou,AI,Pending,2025-10-30,0000-00-00,87
844152,yuzq,J1,New,BeiJing,Biochemistry,Pending,2025-10-30,0000-00-00,87
844365,求稳稳快快,F1,New,BeiJing,RA,Pending,2025-10-30,0000-00-00,87
844413,Newison,H1,New,GuangZhou,ECE,Pending,2025-10-30,0000-00-00,87
843939,胖丁,J1,New,HongKong,Neuroscience,Pending,2025-10-31,0000-00-00,86
844420,txd1tc,B1,New,Others,Geography,Pending,2025-10-31,0000-00-00,86
843741,xiaqian,H1,New,ShangHai,Chemical Engineering,Pending,2025-11-03,0000-00-00,83
843748,挖掘机,B2,Renewal,GuangZhou,Bio,Pending,2025-11-03,0000-00-00,83
843753,reasoner,J1,New,BeiJing,Computer Science,Pending,2025-11-03,0000-00-00,83
843765,过签通,H4,New,GuangZhou,ECE,Pending,2025-11-03,0000-00-00,83
843798,ocean,F1,New,BeiJing,ME,Pending,2025-11-03,0000-00-00,83
843808,chenk,F1,Renewal,BeiJing,Computer Science,Pending,2025-11-03,0000-00-00,83
843885,PASS,F1,Renewal,BeiJing,CS,Pending,2025-11-03,0000-00-00,83
843984,approvee,F1,New,ShangHai,CS,Pending,2025-11-03,0000-00-00,83
844025,求快快下签,H1,Renewal,ShangHai,EE,Pending,2025-11-03,0000-00-00,83
844080,approvedapprove,J1,New,ShangHai,Computer Science,Pending,2025-11-03,0000-00-00,83
844142,qiuhaoyun,F1,Renewal,BeiJing,computer science,Pending,2025-11-03,0000-00-00,83
844175,求下签,H1,New,BeiJing,CS + Bio,Pending,2025-11-03,0000-00-00,83
844187,ify,H1,New,GuangZhou,ME,Pending,2025-11-03,0000-00-00,83
844242,little V,B2,Renewal,GuangZhou,N/A,Pending,2025-11-03,0000-00-00,83
844475,2026 be nice to,B1,New,Others,zoology,Pending,2025-11-03,0000-00-00,83
844352,求过1103,H1,Renewal,BeiJing,EE,Pending,2025-11-03,0000-00-00,83
844363,球球,F1,New,BeiJing,biology,Pending,2025-11-03,0000-00-00,83
844372,CCCDNA,B1,Renewal,ShangHai,Biology,Pending,2025-11-03,0000-00-00,83
844391,球球了,F1,Renewal,GuangZhou,CS,Pending,2025-11-03,0000-00-00,83
843750,好运来,H1,New,ShangHai,CS,Pending,2025-11-04,0000-00-00,82
843752,zuo3luo2,B1,New,BeiJing,EE,Pending,2025-11-04,0000-00-00,82
843874,wxy,B1,New,Europe,"AI, DS",Pending,2025-11-04,0000-00-00,82
843896,幺幺哒,F1,New,BeiJing,ECE,Pending,2025-11-04,0000-00-00,82
844063,速速下签,B1,New,Others,BME,Pending,2025-11-04,0000-00-00,82
844317,JBC,B1,New,HongKong,EE,Pending,2025-11-04,0000-00-00,82
844210,AA00F104VZ,B2,Renewal,BeiJing,N/A,Pending,2025-11-04,0000-00-00,82
844366,AA00F3ZVKP,B1,Renewal,Europe,Applied Communication,Pending,2025-11-04,0000-00-00,82
844401,JBC,B1,New,HongKong,EE,Clear,2025-11-04,2026-01-20,77
843757,mmmmm,F1,Renewal,BeiJing,ECE,Pending,2025-11-05,0000-00-00,81
843772,速速下签,O1,New,Others,CS,Pending,2025-11-05,0000-00-00,81
843773,jx,F1,Renewal,ShangHai,Industrial Engineering,Pending,2025-11-05,0000-00-00,81
843897,求下签求求,F1,New,Others,ME,Pending,2025-11-05,0000-00-00,81
843905,下签吧哥,H1,Renewal,BeiJing,CS,Pending,2025-11-05,0000-00-00,81
843919,美国负全责,H1,New,GuangZhou,Computer Science,Pending,2025-11-05,0000-00-00,81
843929,求求求USA,J1,Renewal,GuangZhou,Clinical Medicine,Pending,2025-11-05,0000-00-00,81
844013,快点下签,B1,New,ShangHai,Bio,Pending,2025-11-05,0000-00-00,81
844225,happyday123,B1,New,ShangHai,STEM,Clear,2025-11-05,2026-01-07,63
844267,Nvmmmm,B1,Renewal,GuangZhou,CE,Pending,2025-11-05,0000-00-00,81
843768,Aabb,H1,New,Others,N/A,Pending,2025-11-06,0000-00-00,80
843769,chjchj,B1,Renewal,GuangZhou,EE,Pending,2025-11-06,0000-00-00,80
843770,happyme,B1,Renewal,BeiJing,EE/CS,Clear,2025-11-06,2025-12-30,54
843780,关关难过关,H1,New,Others,ECE,Pending,2025-11-06,0000-00-00,80
843782,slcl,B2,New,ShangHai,EE,Pending,2025-11-06,0000-00-00,80
843833,过过过,J1,New,BeiJing,N/A,Pending,2025-11-06,0000-00-00,80
843837,Employee_Yonghe,O1,New,BeiJing,Management science,Pending,2025-11-06,0000-00-00,80
844023,xiaomt0518,B1,Renewal,ShangHai,N/A,Pending,2025-11-06,0000-00-00,80
844068,什么时候轮,F1,New,Others,ME,Pending,2025-11-06,0000-00-00,80
844096,ccycc,F1,Renewal,GuangZhou,ECE,Pending,2025-11-06,0000-00-00,80
844097,Caicys,B2,New,GuangZhou,Microelectronic 微电子,Pending,2025-11-06,0000-00-00,80
844104,JJJJJJJJJ,F1,Renewal,GuangZhou,Optics,Pending,2025-11-06,0000-00-00,80
844192,sylviaaaaa,O1,New,GuangZhou,N/A,Pending,2025-11-06,0000-00-00,80
844200,无敌大胖虎,F1,New,GuangZhou,CS,Pending,2025-11-06,0000-00-00,80
844343,接签证,J1,New,BeiJing,Medical science,Pending,2025-11-06,0000-00-00,80
844419,过年好,H1,New,Others,Media,Pending,2025-11-06,0000-00-00,80
844434,スピーン,B1,New,GuangZhou,Physics,Pending,2025-11-06,0000-00-00,80
843776,Lucky,H1,New,GuangZhou,Bio Science,Pending,2025-11-07,0000-00-00,79
843779,ZH,B1,New,Europe,EE,Pending,2025-11-07,0000-00-00,79
843801,geekbio,J1,New,BeiJing,Bio,Clear,2025-11-07,2025-12-31,54
843804,0.0,F1,Renewal,BeiJing,Mathematics-Computer Scie,Clear,2025-11-07,2025-11-14,7
843827,帕拉迪岛人,F1,New,BeiJing,Computer Science,Pending,2025-11-07,0000-00-00,79
844289,djyyy,F1,New,GuangZhou,ece,Pending,2025-11-07,0000-00-00,79
844095,啊wc美国人�,F1,New,GuangZhou,Mech. Engineering Ph.D.,Pending,2025-11-07,0000-00-00,79
844389,下签,B1,Renewal,BeiJing,Chemistry engineering,Pending,2025-11-07,0000-00-00,79
844408,nov-11-2025-che,B1,New,GuangZhou,EE,Pending,2025-11-07,0000-00-00,79
843936,签证在手,F1,New,BeiJing,EE,Pending,2025-11-10,0000-00-00,76
844071,会有的,J1,New,BeiJing,Physics,Pending,2025-11-10,0000-00-00,76
844073,hhhhhh,F1,New,BeiJing,CS,Pending,2025-11-10,0000-00-00,76
844081,顺利下签,H1,New,GuangZhou,EE,Pending,2025-11-10,0000-00-00,76
844197,稳住我们能,J1,New,BeiJing,Physics,Pending,2025-11-10,0000-00-00,76
844229,Shawn,B1,New,BeiJing,EE,Pending,2025-11-10,0000-00-00,76
844240,求你下签,F1,New,BeiJing,cs,Pending,2025-11-10,0000-00-00,76
844422,mond,B1,New,GuangZhou,EE,Pending,2025-11-10,0000-00-00,76
844457,Eddie,B2,Renewal,GuangZhou,Environmental Engineering,Pending,2025-11-10,0000-00-00,76
844283,Sanghusun,B1,New,GuangZhou,ECE,Pending,2025-11-11,0000-00-00,75
843786,Bikesuffer,H1,Renewal,ShangHai,Civil Engineering,Pending,2025-11-12,0000-00-00,74
843924,mri,H1,Renewal,HongKong,Biomedical engineering,Pending,2025-11-12,0000-00-00,74
844101,速速下签,O1,New,BeiJing,CS,Pending,2025-11-12,0000-00-00,74
844222,33-33,B1,New,BeiJing,Bio,Pending,2025-11-12,0000-00-00,74
844227,sarahhh,B1,New,HongKong,ECE,Clear,2025-11-12,2026-01-07,56
844265,NoCheck,H1,New,BeiJing,CS,Pending,2025-11-12,0000-00-00,74
844449,GetApproved,L1,New,Others,Math,Pending,2025-11-12,0000-00-00,74
843811,顺顺利利,J1,New,HongKong,Chemistry,Pending,2025-11-13,0000-00-00,73
843822,flyingfish,J1,New,BeiJing,Biology,Pending,2025-11-13,0000-00-00,73
843906,MandarinF,B1,New,ShangHai,Electronic Science and Te,Pending,2025-11-13,0000-00-00,73
843993,LL,H1,Renewal,GuangZhou,CE,Pending,2025-11-13,0000-00-00,73
844084,快快快，急,H1,New,BeiJing,CS,Pending,2025-11-13,0000-00-00,73
844134,特朗普说句,B2,Renewal,BeiJing,CyberSecurity,Pending,2025-11-13,0000-00-00,73
844170,lmao,H1,New,BeiJing,CE,Pending,2025-11-13,0000-00-00,73
844288,qqqq,B1,New,ShangHai,EE,Pending,2025-11-13,0000-00-00,73
844330,checkee,B2,New,GuangZhou,Physics,Clear,2025-11-13,2026-01-07,55
844337,visa_pls,B1,New,BeiJing,EE,Pending,2025-11-13,0000-00-00,73
844443,不给不去了,B2,New,ShangHai,EE/IC,Pending,2025-11-13,0000-00-00,73
843805,遭不住了,H1,New,BeiJing,CS,Pending,2025-11-14,0000-00-00,72
843810,hkchecked,B2,Renewal,HongKong,ECE,Pending,2025-11-14,0000-00-00,72
843812,biffex,B1,Renewal,ShenYang,N/A,Pending,2025-11-14,0000-00-00,72
844018,我真的受伤,B1,New,GuangZhou,Electronic information,Pending,2025-11-14,0000-00-00,72
844123,Snowdream,B2,New,ShangHai,EE,Pending,2025-11-14,0000-00-00,72
844130,GoodLuck,H1,Renewal,BeiJing,CS,Pending,2025-11-14,0000-00-00,72
844159,我的猪在等,H1,New,Others,Cs,Pending,2025-11-14,0000-00-00,72
844275,流云,B1,New,HongKong,ME,Pending,2025-11-14,0000-00-00,72
844477,RegeraBest,L1,New,Others,Mechanical Engineering,Pending,2025-11-14,0000-00-00,72
844483,soyaiswaiting,H4,New,BeiJing,MEng,Pending,2025-11-14,0000-00-00,72
843813,goodluck,H1,New,ShangHai,ECE,Clear,2025-11-17,2026-01-05,49
843816,光速下签,H1,Renewal,GuangZhou,Information Technology,Pending,2025-11-17,0000-00-00,69
843825,JERRY,H1,Renewal,ShangHai,ECE,Pending,2025-11-17,0000-00-00,69
843845,tiantian,B1,Renewal,BeiJing,N/A,Clear,2025-11-17,2025-12-01,14
843894,lucky,B2,New,HongKong,SEEM,Pending,2025-11-17,0000-00-00,69
843900,luck,H1,New,Others,Civil Engineering,Clear,2025-11-17,2026-01-13,57
844035,想回家,H1,Renewal,Vancouver,CS,Pending,2025-11-17,0000-00-00,69
844212,别查了哎呦,H1,Renewal,Vancouver,CS,Pending,2025-11-17,0000-00-00,69
844274,zll,J1,New,BeiJing,STEM,Pending,2025-11-17,0000-00-00,69
844341,uuu,F1,Renewal,BeiJing,CS PhD,Pending,2025-11-17,0000-00-00,69
844357,佛系,O1,New,BeiJing,ECE,Pending,2025-11-17,0000-00-00,69
844480,hahaha,B1,New,ShangHai,ME,Pending,2025-11-17,0000-00-00,69
844481,mullerpepe,H4,Renewal,BeiJing,N/A,Pending,2025-11-17,0000-00-00,69
843852,aws,H1,New,GuangZhou,Computer Science,Pending,2025-11-18,0000-00-00,68
843882,Ethan,F1,New,GuangZhou,Biomedical engineering,Pending,2025-11-18,0000-00-00,68
844216,checkeef,B2,New,ShangHai,N/A,Pending,2025-11-18,0000-00-00,68
844417,Glory,F1,Renewal,GuangZhou,Computer Science,Pending,2025-11-18,0000-00-00,68
843871,Minty,H1,New,GuangZhou,Biology/DS,Pending,2025-11-19,0000-00-00,67
844075,JL,H1,Renewal,GuangZhou,CS/AI,Pending,2025-11-19,0000-00-00,67
844140,O1快下签,O1,New,GuangZhou,ee,Pending,2025-11-19,0000-00-00,67
844325,加速加速,F1,New,GuangZhou,STEM,Clear,2025-11-19,2026-01-12,54
843830,chenzw1995,H1,Renewal,Others,Chemical Engineering,Pending,2025-11-20,0000-00-00,66
843832,moo,H1,New,ShangHai,CS,Clear,2025-11-20,2025-11-21,1
843846,AA00F3143H,F1,Renewal,BeiJing,ECE,Clear,2025-11-20,2025-11-24,4
844029,Visa_please,J1,New,Others,Civil Engineering,Pending,2025-11-20,0000-00-00,66
844129,Alvin3.0,H1,New,ShangHai,Computer Science,Pending,2025-11-20,0000-00-00,66
844202,YYY,J1,New,GuangZhou,EEE,Pending,2025-11-20,0000-00-00,66
844268,uupuna,F1,Renewal,BeiJing,Computer Science,Pending,2025-11-20,0000-00-00,66
844340,YMCA快快出�,F1,Renewal,GuangZhou,Robotics,Pending,2025-11-20,0000-00-00,66
844350,UCaler,J1,Renewal,HongKong,Mechanical Engineering,Pending,2025-11-20,0000-00-00,66
843840,vck,H4,New,BeiJing,CS,Pending,2025-11-21,0000-00-00,65
843857,chanceus,F1,Renewal,GuangZhou,Computer Science,Pending,2025-11-21,0000-00-00,65
843916,oceans,J1,New,HongKong,MNE,Pending,2025-11-21,0000-00-00,65
843963,freedom,H1,New,BeiJing,CS,Clear,2025-11-21,2025-12-05,14
844072,球球辽,J1,New,BeiJing,biology,Pending,2025-11-21,0000-00-00,65
844150,WISHPASS626,F1,Renewal,ShangHai,DBA,Clear,2025-11-21,2026-01-05,45
844151,WISHPASS626,F1,Renewal,ShangHai,DBA,Pending,2025-11-21,0000-00-00,65
844168,hsuh,J1,New,ShangHai,Bio,Pending,2025-11-21,0000-00-00,65
844207,visa plz :aughh,F1,Renewal,GuangZhou,ECE(STEM OPT),Pending,2025-11-21,0000-00-00,65
844273,赶紧出签,F1,Renewal,ShangHai,CS,Pending,2025-11-21,0000-00-00,65
844440,春节前下签,H1,Renewal,GuangZhou,Information Systems Manag,Pending,2025-11-21,0000-00-00,65
843849,我真求你了,B2,New,GuangZhou,Software Engineering,Pending,2025-11-24,0000-00-00,62
843855,TT,H1,Renewal,ShangHai,CS,Clear,2025-11-24,2025-12-19,25
